"Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)"
"Orioles","29","2278","5736","6431","1614","1108","319","18","169","842","803","528","34","949","57","62","46","126","101","41",".281","2069","1733","991","186","24448","9100","15348","165","100","29","8.2 %","14.8 %","0.56",".345",".432",".776",".150",".309","1.19","20.7 %","43.2 %","36.2 %","10.7 %","9.8 %","8.0 %","29.0 %",".337","35.6","833","25.5","-9.0","199.6","-16.1","226.3","22.0","$92.5","4.1","103","-3.57","-113.44","109.87","41.57","3.83","0.99","1.39","89","4.07","-7.69","61.8 %","89.8","14.1 %","82.7","1.3 %","88.1","8.2 %","74.9","11.5 %","80.4","1.6 %","84.0","1.5 %","66.5","6.0 %","0.2 %","18.2","4.2","-2.2","20.7","8.7","-14.6","-1.7","0.13","0.13","-0.74","1.10","0.33","-4.10","-0.50","19.9 %","68.1 %","45.4 %","62.8 %","87.7 %","82.6 %","52.9 %","56.9 %","7.9 %","6.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.2","0.9","1.7","22 - 39","31.9","20.0","3.8","45.8 %","28.8 %","25.5 %","14.7 %","57.9 %","27.4 %","25.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rangers","29","2240","5615","6256","1492","908","323","34","227","860","825","500","41","1099","61","57","23","91","69","36",".266","1787","1847","920","221","23596","8768","14828","125","42","8","8.0 %","17.6 %","0.45",".329",".457",".786",".191",".291","0.97","20.2 %","39.2 %","40.6 %","12.0 %","12.3 %","7.0 %","19.0 %",".336","32.4","808","-43.9","16.2","194.1","-15.0","188.9","18.4","$77.2","4.4","95","1.19","-106.85","108.04","18.99","1.51","0.95","1.29","85","-1.22","2.48","58.6 %","90.3","14.1 %","83.1","1.5 %","87.0","10.3 %","75.3","12.5 %","80.5","2.0 %","83.7","1.1 %","68.1","7.7 %","0.2 %","93.2","-19.3","-2.8","-9.6","4.8","-13.2","2.0","0.73","-0.63","-0.89","-0.43","0.18","-3.09","0.80","21.7 %","71.0 %","47.3 %","55.7 %","84.2 %","77.9 %","52.1 %","58.8 %","10.4 %","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","-3.1","10.1","22 - 39","-25.9","19.4","11.0","43.7 %","28.6 %","27.7 %","14.3 %","56.6 %","29.1 %","29.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cubs","29","2290","5628","6281","1508","936","308","29","235","789","755","489","46","1080","38","48","78","120","66","28",".268","1902","1671","954","181","22831","8436","14395","127","146","34","7.8 %","17.2 %","0.45",".328",".458",".786",".190",".292","1.14","21.1 %","42.0 %","36.9 %","10.8 %","14.1 %","6.7 %","23.3 %",".336","25.0","804","-14.2","32.1","194.9","42.9","260.5","25.4","$106.5","4.2","98","-1.75","-115.88","114.13","20.76","2.06","1.02","1.30","254","4.80","-6.52","60.1 %","90.4","15.7 %","83.1","1.1 %","85.6","10.9 %","76.0","10.6 %","81.0","1.2 %","85.5","0.4 %","","5.9 %","0.4 %","68.5","-13.4","2.0","1.5","-10.6","-7.1","-0.4","0.53","-0.40","0.84","0.07","-0.47","-2.77","-0.43","21.0 %","73.4 %","48.6 %","59.2 %","83.0 %","78.1 %","52.7 %","59.3 %","10.6 %","-12.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9","-0.2","-9.8","23 - 38","-26.2","16.9","-2.0","45.6 %","26.5 %","27.9 %","14.9 %","55.7 %","29.4 %","28.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Braves","29","2349","5570","6339","1503","984","304","37","178","803","767","587","51","1158","59","48","75","123","86","32",".270","2015","1483","895","159","23662","8860","14802","129","142","26","9.3 %","18.3 %","0.51",".343",".434",".777",".164",".309","1.36","20.4 %","45.9 %","33.8 %","10.7 %","12.0 %","6.4 %","18.3 %",".336","25.7","812","-1.1","31.3","196.7","40.2","298.3","29.0","$121.9","4.7","100","6.50","-106.04","112.54","57.44","5.76","0.98","1.29","242","5.15","1.46","61.7 %","90.2","14.3 %","83.0","0.7 %","85.6","9.7 %","76.1","12.0 %","81.3","1.7 %","83.7","0.0 %","73.0","4.6 %","0.2 %","59.9","-22.4","2.3","-9.0","7.5","-0.9","-0.3","0.43","-0.70","1.49","-0.41","0.28","-0.25","-16.22","18.5 %","71.7 %","47.2 %","58.9 %","81.8 %","77.7 %","54.0 %","58.9 %","10.5 %","14.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5","1.9","10.4","22 - 45","13.0","17.0","1.8","41.9 %","29.7 %","28.4 %","15.2 %","56.5 %","28.3 %","30.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Astros","30","2391","5470","6271","1459","942","294","36","187","804","756","590","54","1000","61","52","98","128","89","30",".267","1885","1660","925","206","23160","8786","14374","131","146","26","9.4 %","15.9 %","0.59",".342",".436",".778",".169",".293","1.14","20.7 %","42.2 %","37.1 %","12.4 %","11.3 %","6.9 %","17.8 %",".336","23.9","802","-16.9","9.6","194.6","39.1","253.3","24.7","$103.6","4.8","98","3.91","-104.40","108.31","46.19","4.46","0.96","1.15","269","3.06","1.00","64.2 %","90.6","13.8 %","83.4","0.9 %","86.1","9.3 %","76.7","10.4 %","81.8","1.2 %","84.2","0.2 %","71.5","11.0 %","0.3 %","25.1","-10.8","0.5","5.7","-7.2","-0.5","1.4","0.19","-0.38","0.30","0.30","-0.34","-0.19","2.83","21.5 %","70.6 %","46.1 %","63.8 %","85.2 %","80.2 %","50.1 %","59.0 %","9.1 %","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7","3.4","6.3","22 - 41","-6.8","16.9","0.3","43.2 %","28.3 %","28.5 %","15.7 %","56.0 %","28.3 %","28.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Angels","29","2217","5675","6296","1603","1132","272","37","162","836","783","450","43","942","73","41","56","123","143","46",".282","2107","1636","953","165","23060","8467","14593","149","134","37","7.1 %","15.0 %","0.48",".341",".429",".770",".147",".312","1.29","20.3 %","44.9 %","34.8 %","10.1 %","9.9 %","7.1 %","27.6 %",".334","17.7","798","21.6","16.9","195.4","-15.5","240.1","23.4","$98.2","5.4","103","3.71","-107.44","111.15","58.64","5.90","0.98","1.25","91","2.54","1.25","64.0 %","89.9","13.0 %","82.4","0.9 %","83.6","7.9 %","75.3","11.7 %","80.0","2.2 %","83.6","0.3 %","68.4","6.7 %","0.4 %","9.5","-0.5","-3.8","7.0","-9.4","-7.6","2.7","0.07","-0.02","-2.06","0.41","-0.37","-1.60","4.00","21.2 %","71.0 %","47.6 %","58.3 %","86.8 %","80.8 %","53.0 %","58.3 %","9.1 %","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","7.2","-6.7","21 - 43","23.8","19.5","1.7","43.0 %","28.9 %","28.1 %","14.5 %","61.0 %","24.5 %","24.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Twins","28","2318","5623","6286","1494","969","310","24","191","780","735","513","42","982","64","40","46","130","116","46",".266","2140","1646","848","173","23405","8804","14601","140","93","18","8.2 %","15.6 %","0.52",".332",".431",".763",".166",".290","1.30","18.3 %","46.2 %","35.5 %","10.5 %","11.6 %","6.5 %","19.4 %",".330","-2.7","777","-27.8","0.7","195.1","-16.4","176.6","17.2","$72.2","4.5","97","-2.66","-115.93","113.28","-37.46","-3.45","1.02","1.70","125","-2.80","0.21","61.0 %","89.7","14.4 %","82.4","1.5 %","85.4","9.6 %","76.2","11.4 %","80.6","1.8 %","83.6","0.3 %","73.9","14.4 %","0.2 %","-8.0","-16.2","-2.7","1.8","21.5","-9.6","2.0","-0.07","-0.56","-0.90","0.09","0.94","-2.70","3.35","24.6 %","69.1 %","46.0 %","63.3 %","85.9 %","79.6 %","48.0 %","57.3 %","9.3 %","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15.6","1.9","4.9","21 - 41","-22.3","19.5","-1.3","46.0 %","27.4 %","26.7 %","13.4 %","61.2 %","25.4 %","26.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Padres","29","2316","5573","6313","1521","1046","304","32","139","768","722","566","45","910","56","66","52","128","52","25",".273","2051","1655","981","172","23468","8991","14477","117","94","22","9.0 %","14.4 %","0.62",".342",".414",".756",".141",".301","1.24","20.9 %","43.8 %","35.3 %","10.4 %","8.4 %","5.7 %","23.4 %",".329","-10.6","772","22.4","-17.2","195.9","39.4","265.7","25.9","$108.6","3.9","103","6.09","-106.12","112.20","68.02","6.81","1.00","1.17","249","6.70","-0.61","62.9 %","90.0","14.5 %","82.9","1.0 %","83.8","8.3 %","75.3","10.5 %","81.3","1.5 %","83.2","1.3 %","68.8","8.0 %","0.3 %","-8.6","1.6","4.2","14.8","-13.1","-0.5","-1.6","-0.06","0.05","2.03","0.82","-0.58","-0.17","-0.60","19.1 %","69.2 %","44.9 %","63.7 %","87.4 %","82.5 %","51.5 %","57.8 %","7.8 %","8.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3","-1.9","6.9","21 - 41","30.5","17.0","3.1","39.6 %","31.2 %","29.2 %","14.8 %","59.3 %","25.9 %","25.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dodgers","30","2357","5542","6244","1450","991","226","30","203","761","731","536","45","1092","62","35","69","121","102","41",".262","2005","1557","853","184","23793","8784","15009","135","139","27","8.6 %","17.5 %","0.49",".332",".423",".755",".161",".291","1.29","19.3 %","45.4 %","35.3 %","11.8 %","13.0 %","6.7 %","19.4 %",".327","-19.6","755","-21.7","57.9","193.8","39.0","287.5","28.0","$117.5","4.5","97","5.08","-110.13","115.21","26.24","3.06","1.01","1.37","286","5.22","-0.20","64.0 %","89.6","12.6 %","82.4","0.6 %","86.4","9.2 %","75.3","11.7 %","80.9","1.1 %","84.0","0.9 %","70.2","3.1 %","0.2 %","11.8","-5.1","-1.2","-11.9","-7.6","-3.6","7.6","0.08","-0.18","-0.89","-0.56","-0.28","-1.45","3.59","18.3 %","68.3 %","45.6 %","55.5 %","85.7 %","80.2 %","54.7 %","57.4 %","9.0 %","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9","1.2","-1.8","20 - 39","-19.9","16.8","2.3","41.2 %","31.6 %","27.2 %","17.0 %","58.4 %","24.6 %","29.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Reds","28","2361","5518","6278","1380","871","287","28","194","750","713","599","38","1335","81","25","55","125","77","25",".250","1857","1446","860","151","24116","9225","14891","133","100","16","9.5 %","21.3 %","0.45",".331",".418",".749",".168",".295","1.28","20.7 %","44.6 %","34.7 %","10.4 %","13.4 %","7.2 %","16.0 %",".326","-25.9","753","-68.2","-10.6","194.8","36.2","159.8","15.6","$65.4","4.4","92","3.61","-109.67","113.29","-15.27","-1.55","1.01","1.30","259","-2.71","6.30","64.7 %","90.3","12.8 %","83.1","0.6 %","85.7","10.1 %","75.8","10.8 %","80.9","1.1 %","85.5","0.0 %","71.0","10.4 %","0.3 %","23.1","-21.9","-7.1","-6.3","-11.4","-7.3","0.3","0.17","-0.80","-5.40","-0.29","-0.49","-3.22","3.92","18.8 %","68.0 %","44.2 %","59.2 %","81.2 %","76.7 %","51.6 %","59.3 %","10.3 %","-9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6","3.2","-11.2","21 - 40","-77.5","16.9","-1.3","43.9 %","28.7 %","27.4 %","15.0 %","58.8 %","26.2 %","33.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marlins","29","2223","5486","6160","1447","992","275","32","148","718","677","499","37","968","58","40","77","142","96","43",".264","2019","1557","885","185","23071","8502","14569","143","172","51","8.1 %","15.7 %","0.52",".329",".406",".736",".143",".295","1.30","19.8 %","45.3 %","34.9 %","11.9 %","9.5 %","7.1 %","29.7 %",".321","-54.3","710","-51.7","-10.5","191.1","40.6","186.7","18.2","$76.3","4.5","94","1.85","-105.83","107.68","-3.30","-0.33","0.99","1.38","217","0.53","1.35","63.8 %","90.2","13.7 %","82.9","1.1 %","85.7","8.7 %","76.0","11.0 %","81.2","1.5 %","84.2","0.2 %","67.3","9.0 %","0.3 %","-17.8","-11.4","-2.9","-15.9","-10.3","2.4","4.1","-0.13","-0.40","-1.24","-0.88","-0.45","0.76","8.60","21.1 %","66.2 %","44.5 %","65.6 %","85.8 %","81.2 %","52.0 %","58.2 %","8.3 %","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","-0.8","8.1","21 - 39","-51.1","16.6","-6.8","41.8 %","28.3 %","29.9 %","14.9 %","60.8 %","24.3 %","26.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blue Jays","28","2194","5531","6178","1438","969","290","34","145","719","680","513","25","1083","71","42","20","139","58","31",".260","2058","1450","956","166","23654","8839","14815","128","46","9","8.3 %","17.5 %","0.47",".328",".403",".732",".143",".298","1.42","21.4 %","46.1 %","32.5 %","11.4 %","10.0 %","6.2 %","19.6 %",".320","-54.2","712","-97.7","42.3","191.7","-15.9","130.3","12.7","$53.3","4.0","88","-11.65","-112.93","101.27","-94.52","-8.91","0.99","1.45","101","-10.35","-1.43","62.7 %","90.0","13.5 %","82.5","1.8 %","86.1","8.3 %","74.9","10.6 %","80.6","1.5 %","83.4","1.9 %","68.0","7.1 %","0.1 %","-12.1","-24.0","-0.2","-1.6","-6.5","-3.1","-2.9","-0.09","-0.81","-0.05","-0.09","-0.28","-0.96","-0.72","19.2 %","67.7 %","44.8 %","61.0 %","85.6 %","80.6 %","52.8 %","58.5 %","8.7 %","-9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","-3.2","-0.5","21 - 38","-107.0","19.2","-5.6","41.4 %","30.6 %","28.0 %","14.8 %","58.8 %","26.5 %","28.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mariners","29","2280","5722","6362","1544","1112","276","20","136","698","658","492","49","1058","54","48","46","131","110","42",".270","2209","1559","901","189","24048","8946","15102","157","88","23","7.7 %","16.6 %","0.47",".331",".396",".727",".127",".308","1.42","19.3 %","47.3 %","33.4 %","12.1 %","8.7 %","7.1 %","26.1 %",".317","-70.2","719","-58.8","43.2","197.4","-17.1","178.0","17.3","$72.8","4.2","93","-12.97","-128.18","115.21","-85.90","-8.43","1.13","1.67","109","-7.93","-3.58","63.5 %","90.4","14.3 %","82.9","1.0 %","87.0","8.6 %","75.4","10.4 %","80.4","1.5 %","84.7","0.8 %","68.0","8.1 %","0.3 %","-35.7","-40.8","-4.7","4.2","7.7","-6.1","5.0","-0.26","-1.29","-2.15","0.22","0.33","-1.89","2.72","19.7 %","69.1 %","45.8 %","61.7 %","85.9 %","81.0 %","52.8 %","58.6 %","8.7 %","-6.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","2.4","-11.2","20 - 41","-65.3","19.8","2.4","39.4 %","30.5 %","30.1 %","14.7 %","61.1 %","24.2 %","26.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Devil Rays","28","2182","5483","6098","1416","947","278","46","145","714","685","469","33","944","55","56","35","97","132","42",".258","2057","1665","830","201","22183","8135","14048","144","78","24","7.7 %","15.5 %","0.50",".320",".405",".725",".147",".286","1.24","18.2 %","45.2 %","36.6 %","12.1 %","8.7 %","7.0 %","30.8 %",".315","-80.7","675","-98.7","58.1","189.2","-16.6","167.2","16.3","$68.3","5.2","87","-7.17","-108.84","101.67","-75.18","-6.94","0.99","1.56","96","-8.64","1.40","61.8 %","90.1","13.1 %","82.2","0.9 %","87.1","9.3 %","75.8","11.9 %","80.9","1.8 %","83.7","1.3 %","68.0","7.7 %","0.4 %","-30.7","-15.6","-3.0","-6.9","-5.4","-6.6","-3.5","-0.24","-0.59","-1.63","-0.36","-0.22","-1.85","-1.29","20.8 %","69.9 %","46.8 %","60.1 %","87.0 %","81.4 %","52.9 %","60.2 %","8.7 %","16.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6","6.9","3.4","19 - 40","-82.6","18.9","5.8","44.0 %","29.2 %","26.8 %","13.7 %","61.5 %","24.8 %","25.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pirates","27","2330","5483","6115","1428","980","267","39","142","680","648","415","33","1066","95","42","79","117","63","40",".260","2150","1416","847","151","22538","8060","14478","161","125","14","6.8 %","17.4 %","0.39",".321",".401",".722",".141",".298","1.52","19.2 %","48.7 %","32.1 %","10.7 %","10.0 %","7.5 %","11.2 %",".314","-88.0","670","-120.0","-35.2","189.8","37.8","80.1","7.8","$32.7","4.3","85","-8.20","-112.46","104.27","-78.49","-7.96","1.03","1.28","275","-8.55","0.59","61.8 %","90.5","14.1 %","83.0","0.7 %","85.9","10.7 %","75.9","10.7 %","81.5","2.1 %","84.2","","","13.9 %","0.3 %","4.6","-7.4","-0.2","-28.5","-12.3","-4.6","","0.04","-0.27","-0.12","-1.38","-0.60","-1.15","","24.5 %","69.3 %","47.2 %","64.0 %","83.4 %","78.5 %","50.8 %","60.8 %","10.1 %","-8.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","-6.0","-3.1","21 - 38","-128.7","16.4","0.5","42.9 %","29.8 %","27.4 %","15.5 %","63.3 %","21.3 %","26.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Royals","28","2169","5538","6153","1432","992","261","29","150","720","675","461","28","1057","76","38","40","130","67","48",".259","2044","1606","816","189","23471","8713","14758","132","91","28","7.5 %","17.2 %","0.44",".322",".397",".720",".139",".293","1.27","18.3 %","45.8 %","36.0 %","11.8 %","9.3 %","6.5 %","30.8 %",".314","-82.3","681","-143.6","-32.9","190.9","-14.5","9.8","1.0","$4.0","4.0","82","-13.00","-109.59","96.59","-115.43","-10.20","0.95","1.55","51","-13.26","-0.37","63.8 %","90.7","12.2 %","83.2","1.2 %","86.5","9.0 %","76.5","10.9 %","80.9","2.1 %","83.6","0.9 %","","15.8 %","0.2 %","-6.4","-26.1","-5.7","-5.2","0.4","-9.1","-0.4","-0.05","-1.09","-2.45","-0.29","0.02","-2.24","-0.22","23.5 %","68.0 %","45.3 %","67.9 %","85.5 %","80.8 %","48.9 %","57.6 %","8.7 %","-9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-47.4","-8.8","-1.4","20 - 39","-152.8","19.1","0.9","44.5 %","28.5 %","27.0 %","14.7 %","62.4 %","22.9 %","27.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mets","30","2390","5532","6209","1376","882","289","20","185","684","658","512","54","1159","61","34","69","129","107","23",".249","1861","1616","875","184","23634","8710","14924","99","123","22","8.2 %","18.7 %","0.44",".317",".409",".726",".160",".282","1.15","20.1 %","42.8 %","37.1 %","11.4 %","11.4 %","5.3 %","17.9 %",".314","-88.7","681","-99.6","-27.2","192.7","35.7","116.2","11.3","$47.5","4.5","88","-10.64","-117.63","106.99","-62.21","-6.11","1.04","1.31","262","-4.80","-5.42","65.4 %","90.1","13.8 %","83.1","0.4 %","84.6","8.7 %","76.5","10.3 %","81.6","1.4 %","84.5","0.1 %","76.5","5.6 %","0.3 %","-18.1","-33.3","1.9","-18.5","-12.6","-4.2","0.5","-0.12","-1.09","2.30","-0.95","-0.55","-1.32","1.86","19.4 %","68.4 %","45.7 %","59.5 %","84.3 %","79.4 %","53.6 %","59.9 %","9.3 %","-2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","10.2","-9.1","21 - 43","-101.6","16.7","-3.1","41.9 %","29.0 %","29.1 %","14.1 %","57.5 %","28.4 %","29.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
