"Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)"
"Tigers","28","2214","5642","6198","1548","1011","294","40","203","822","785","430","27","1133","45","36","45","120","60","40",".274","1899","1742","859","144","23161","8331","14830","126","90","22","6.9 %","18.3 %","0.38",".329",".449",".777",".174",".310","1.09","19.1 %","42.2 %","38.7 %","8.3 %","11.7 %","6.6 %","24.4 %",".334","11.4","789","-10.6","39.0","194.6","-15.6","226.3","21.8","$104.8","4.4","99","1.16","-107.37","108.53","36.62","3.51","0.94","1.23","81","3.41","-2.18","59.7 %","91.1","16.8 %","83.4","2.5 %","86.4","8.0 %","76.3","10.3 %","81.4","2.0 %","84.7","0.6 %","67.7","3.7 %","0.1 %","39.1","-27.0","-5.9","-9.8","20.6","-5.6","4.1","0.29","-0.72","-1.07","-0.55","0.89","-1.24","3.01","25.4 %","70.5 %","48.8 %","55.7 %","87.2 %","79.3 %","51.8 %","59.9 %","10.1 %","-1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4","-7.7","3.4","21 - 41","-12.2","20.5","2.7","41.8 %","31.3 %","26.9 %","10.2 %","61.2 %","28.6 %","28.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mets","30","2279","5558","6291","1469","905","323","41","200","834","800","547","63","1071","62","47","77","114","146","35",".264","1939","1698","832","184","23984","8923","15061","118","141","36","8.7 %","17.0 %","0.51",".334",".445",".780",".181",".293","1.14","18.6 %","43.4 %","38.0 %","10.8 %","11.8 %","6.1 %","25.5 %",".334","6.4","796","-6.7","25.2","197.5","41.1","290.8","28.1","$134.7","5.6","99","8.60","-106.00","114.59","72.28","7.03","0.99","1.21","247","3.22","5.50","60.6 %","90.1","15.7 %","82.1","2.5 %","86.2","9.0 %","75.1","10.9 %","81.3","1.2 %","85.0","0.1 %","67.1","2.3 %","0.2 %","38.6","-37.7","-0.5","1.3","18.7","-1.0","-0.1","0.27","-1.02","-0.08","0.06","0.73","-0.34","-1.12","22.8 %","65.3 %","45.1 %","58.9 %","88.0 %","81.0 %","52.6 %","58.0 %","8.5 %","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4","11.7","2.5","21 - 47","13.8","13.0","6.3","40.4 %","33.2 %","26.4 %","11.2 %","61.7 %","27.1 %","28.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rockies","28","2306","5562","6348","1504","968","325","54","157","813","761","561","64","1108","60","45","119","119","85","50",".270","1925","1563","942","121","24032","8867","15165","129","185","30","8.8 %","17.5 %","0.51",".341",".433",".774",".163",".310","1.23","21.3 %","43.5 %","35.3 %","7.7 %","10.0 %","6.7 %","16.2 %",".333","-1.5","795","-109.0","-6.3","199.3","45.6","140.0","13.5","$64.8","4.9","87","-9.33","-121.06","111.73","-35.84","-3.34","1.03","1.33","259","-5.08","-3.93","63.7 %","89.9","15.7 %","81.9","2.2 %","86.9","8.4 %","74.6","8.9 %","80.7","1.1 %","83.4","","","3.3 %","0.2 %","35.9","6.6","2.7","-11.5","0.3","-9.4","","0.24","0.18","0.53","-0.59","0.01","-3.72","","22.0 %","67.6 %","46.4 %","58.5 %","87.8 %","81.4 %","53.5 %","59.5 %","8.6 %","-2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3","-7.1","-2.8","21 - 40","-111.8","13.2","7.2","37.7 %","34.5 %","27.9 %","12.1 %","62.2 %","25.7 %","28.8 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Reds","30","2335","5515","6296","1419","899","291","12","217","749","718","614","52","1192","59","38","66","122","124","33",".257","1856","1609","838","143","24260","9380","14880","107","124","24","9.8 %","18.9 %","0.52",".336",".432",".768",".175",".290","1.15","19.5 %","43.1 %","37.4 %","8.9 %","13.5 %","5.8 %","19.4 %",".332","-2.9","787","-53.0","-10.8","197.7","41.9","205.3","19.8","$95.1","4.2","94","0.11","-113.75","113.86","-48.18","-4.65","1.01","1.43","272","-2.47","2.57","61.8 %","90.1","14.9 %","82.1","3.9 %","85.2","8.8 %","74.7","9.0 %","80.9","1.6 %","83.2","","","3.2 %","0.1 %","19.9","-15.8","1.8","-2.8","-6.5","-8.6","","0.14","-0.45","0.20","-0.13","-0.31","-2.25","","20.3 %","66.2 %","44.1 %","49.5 %","87.1 %","78.7 %","51.9 %","58.2 %","9.3 %","16.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1","8.1","8.4","23 - 40","-36.5","13.0","-0.1","41.4 %","34.1 %","24.5 %","11.1 %","61.0 %","27.9 %","32.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Orioles","29","2295","5610","6240","1556","1084","288","20","164","768","727","474","35","878","73","41","40","145","121","32",".277","2098","1673","932","175","22956","8400","14556","114","109","36","7.6 %","14.1 %","0.54",".339",".424",".763",".146",".302","1.25","19.8 %","44.6 %","35.6 %","10.5 %","9.8 %","5.4 %","33.0 %",".331","-2.9","780","-31.9","12.8","195.9","-15.5","177.5","17.1","$82.2","4.6","96","-2.80","-112.16","109.36","-21.06","-1.91","1.02","1.36","72","-1.68","-1.07","62.1 %","90.9","14.6 %","83.1","2.8 %","87.6","7.9 %","75.6","9.3 %","80.9","1.6 %","84.3","1.7 %","67.8","2.0 %","0.1 %","3.3","-28.1","-7.5","6.2","10.6","-7.4","3.7","0.02","-0.86","-1.19","0.35","0.51","-2.04","0.94","24.2 %","66.0 %","46.0 %","63.6 %","91.4 %","84.4 %","52.2 %","58.7 %","7.1 %","-4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.7","7.8","-11.3","21 - 40","-36.4","20.7","-1.0","40.7 %","33.5 %","25.8 %","10.7 %","61.6 %","27.7 %","24.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cardinals","29","2359","5522","6225","1484","981","292","27","184","781","745","531","70","922","61","40","71","129","59","32",".269","2054","1639","906","194","23069","8570","14499","117","112","15","8.5 %","14.8 %","0.58",".337",".431",".769",".163",".292","1.25","19.7 %","44.7 %","35.6 %","11.8 %","11.2 %","5.7 %","13.4 %",".331","-7.3","774","-19.2","2.0","195.5","44.0","241.0","23.3","$111.6","4.0","98","2.83","-105.40","108.24","24.87","2.79","0.98","1.32","271","0.53","2.36","62.4 %","90.0","14.8 %","82.2","2.9 %","85.6","8.6 %","74.8","10.0 %","80.6","1.4 %","85.0","","","2.4 %","0.1 %","25.6","-33.9","0.3","2.7","-4.2","1.8","","0.18","-1.02","0.05","0.14","-0.19","0.59","","23.5 %","66.7 %","46.1 %","59.2 %","90.0 %","82.5 %","52.3 %","59.2 %","8.0 %","5.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","-4.4","10.5","23 - 38","-13.3","12.9","-0.2","41.0 %","34.1 %","25.0 %","11.4 %","64.2 %","24.3 %","26.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marlins","26","2354","5502","6191","1454","921","309","42","182","758","713","497","55","1249","74","42","76","109","110","58",".264","1848","1569","812","154","23391","8593","14798","152","141","31","8.0 %","20.2 %","0.40",".331",".435",".766",".171",".309","1.18","19.2 %","43.7 %","37.1 %","9.8 %","11.6 %","8.2 %","22.0 %",".329","-16.8","760","-30.8","-21.9","194.4","41.8","209.0","20.2","$96.8","4.8","96","1.25","-106.03","107.27","2.99","0.37","0.96","1.30","247","1.47","-0.18","60.2 %","90.2","17.1 %","82.7","2.5 %","86.1","8.8 %","75.2","9.8 %","80.9","1.1 %","84.9","0.4 %","67.6","3.4 %","0.2 %","13.2","-6.1","1.8","-13.1","10.4","-2.8","-1.1","0.10","-0.16","0.32","-0.66","0.47","-1.13","-1.29","23.4 %","67.1 %","46.4 %","50.4 %","85.4 %","77.0 %","52.7 %","60.8 %","10.6 %","12.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","-5.5","15.3","21 - 36","-18.2","12.8","2.8","40.2 %","33.6 %","26.2 %","12.4 %","59.8 %","27.9 %","31.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Athletics","28","2197","5500","6281","1429","966","266","22","175","771","735","650","28","976","50","56","25","170","61","20",".260","1941","1738","885","192","24352","9475","14877","107","41","11","10.3 %","15.5 %","0.67",".340",".412",".752",".152",".285","1.12","19.4 %","42.5 %","38.1 %","11.0 %","10.1 %","5.5 %","26.8 %",".328","-17.1","771","-21.9","9.6","197.2","-17.7","171.5","16.5","$79.4","3.9","97","3.73","-110.52","114.26","0.34","0.24","1.02","1.65","62","-0.70","4.36","63.9 %","91.2","13.0 %","83.0","2.2 %","86.9","8.4 %","76.3","10.8 %","81.2","1.8 %","84.3","","","1.7 %","0.1 %","0.7","-27.4","-1.9","-3.9","-0.1","-4.8","","0.00","-0.88","-0.36","-0.20","0.00","-1.14","","19.8 %","64.4 %","42.9 %","61.7 %","88.9 %","82.9 %","51.8 %","57.2 %","7.3 %","-16.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.1","1.1","-13.7","22 - 38","-38.5","20.8","-3.9","38.9 %","34.4 %","26.7 %","9.6 %","64.6 %","25.8 %","28.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Angels","28","2264","5609","6221","1539","1042","309","29","159","766","737","486","49","914","42","53","31","126","148","57",".274","2093","1737","873","166","22752","8326","14426","120","75","17","7.8 %","14.7 %","0.53",".334",".425",".759",".150",".301","1.20","18.6 %","44.5 %","36.9 %","9.6 %","9.2 %","5.7 %","22.7 %",".327","-22.8","758","-38.7","4.0","195.3","-16.1","176.5","17.0","$81.7","4.9","95","-1.86","-111.77","109.90","-18.09","-1.64","0.99","1.48","101","0.09","-1.97","59.9 %","90.5","14.1 %","82.7","2.6 %","87.0","8.8 %","75.4","12.2 %","80.7","2.1 %","83.6","0.4 %","72.7","2.2 %","0.3 %","18.3","-16.4","5.0","3.5","-22.3","-12.1","2.2","0.14","-0.52","0.86","0.18","-0.82","-2.67","2.40","26.0 %","66.8 %","46.9 %","59.9 %","89.6 %","81.6 %","51.3 %","58.9 %","8.5 %","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12.1","2.4","9.8","22 - 37","-27.4","20.6","-0.9","41.4 %","32.8 %","25.8 %","10.8 %","62.7 %","26.5 %","25.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nationals","28","2430","5495","6283","1437","929","322","22","164","746","695","594","66","1156","69","49","76","119","123","62",".262","1883","1593","850","144","24139","9189","14950","111","135","38","9.5 %","18.4 %","0.51",".338",".418",".756",".156",".301","1.18","19.6 %","43.5 %","36.8 %","9.0 %","10.3 %","5.9 %","28.1 %",".327","-28.3","760","-30.6","-20.1","197.3","38.9","201.7","19.5","$93.4","4.3","96","3.24","-116.38","119.61","-8.00","-0.66","1.07","1.32","312","0.01","3.01","60.6 %","89.9","15.2 %","82.1","2.4 %","86.2","9.3 %","75.1","10.9 %","81.0","1.2 %","84.7","0.4 %","68.4","2.8 %","0.2 %","34.9","-25.5","-6.2","-17.8","-0.1","-4.8","-1.5","0.25","-0.71","-1.10","-0.81","0.00","-1.76","-1.77","23.4 %","63.4 %","43.9 %","54.5 %","88.5 %","79.6 %","51.1 %","57.7 %","8.8 %","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8","-4.8","7.4","21 - 39","-27.3","13.0","0.7","39.1 %","33.8 %","27.1 %","12.5 %","61.6 %","25.9 %","30.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Diamondbacks","29","2282","5645","6330","1506","977","331","38","160","773","743","504","47","965","67","53","61","136","76","30",".267","2073","1718","899","214","23412","8841","14571","113","103","15","8.0 %","15.2 %","0.52",".331",".424",".755",".157",".294","1.21","19.2 %","44.2 %","36.6 %","12.5 %","9.3 %","5.5 %","14.6 %",".326","-36.4","758","-105.7","-28.7","198.8","40.9","111.8","10.8","$51.8","4.6","87","-9.89","-117.14","107.25","-55.87","-5.37","1.01","1.21","275","-5.88","-3.92","63.2 %","89.9","13.1 %","82.0","3.0 %","85.6","9.3 %","74.3","10.4 %","81.3","0.9 %","84.1","0.1 %","66.7","2.2 %","0.1 %","7.6","-21.7","7.4","-6.9","-8.5","-0.8","2.4","0.05","-0.72","1.10","-0.32","-0.36","-0.37","9.92","22.6 %","65.1 %","44.6 %","62.7 %","90.1 %","83.4 %","51.7 %","57.8 %","7.3 %","-6.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3","-0.1","-3.9","22 - 43","-112.3","13.1","-2.6","40.7 %","34.3 %","25.0 %","12.5 %","60.6 %","26.9 %","25.7 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Padres","31","2396","5576","6287","1465","968","298","38","161","731","698","564","37","1104","40","47","59","127","123","31",".263","1885","1711","874","158","23899","9127","14772","100","107","21","9.0 %","17.6 %","0.51",".332",".416",".749",".154",".299","1.10","19.6 %","42.2 %","38.3 %","9.2 %","9.4 %","5.3 %","19.6 %",".325","-41.4","748","-10.2","24.9","197.4","40.2","270.6","26.1","$125.3","5.1","99","0.30","-115.06","115.35","-2.10","-0.09","1.05","1.29","258","2.09","-1.81","61.4 %","90.2","15.2 %","82.2","2.5 %","87.3","9.4 %","74.9","10.2 %","81.1","1.2 %","84.5","0.2 %","","2.0 %","0.1 %","8.6","-24.7","-3.4","-8.3","-1.9","-5.0","-0.4","0.06","-0.69","-0.58","-0.38","-0.08","-1.84","-0.99","21.5 %","66.5 %","44.8 %","55.7 %","88.5 %","80.9 %","51.8 %","58.9 %","8.5 %","5.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1","8.8","-3.6","23 - 43","-5.0","13.0","0.0","39.8 %","34.3 %","26.0 %","10.7 %","61.0 %","28.3 %","29.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Royals","28","2272","5589","6229","1515","1019","335","37","124","757","718","474","32","1040","64","48","52","130","65","34",".271","2159","1474","899","153","23013","8353","14660","144","115","31","7.6 %","16.7 %","0.46",".332",".411",".743",".140",".311","1.46","19.8 %","47.6 %","32.5 %","10.4 %","8.4 %","6.7 %","27.0 %",".323","-45.6","736","-67.6","53.6","195.6","-15.9","189.3","18.3","$87.7","4.5","92","-1.31","-111.03","109.72","-34.85","-3.32","1.01","1.70","91","-5.47","4.17","61.4 %","91.2","15.1 %","83.3","3.4 %","86.6","7.9 %","76.2","10.3 %","81.0","1.6 %","83.1","0.4 %","68.6","3.5 %","0.1 %","-17.0","-27.0","6.5","0.2","-10.4","-5.5","-1.8","-0.12","-0.80","0.86","0.01","-0.45","-1.58","-2.14","24.7 %","67.7 %","47.0 %","59.2 %","89.6 %","82.0 %","51.9 %","60.4 %","8.4 %","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7","-4.1","7.0","22 - 38","-64.6","20.6","0.1","37.8 %","34.3 %","27.9 %","14.3 %","56.6 %","29.2 %","26.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mariners","27","2259","5670","6213","1540","1060","266","42","172","756","703","404","49","974","63","38","38","117","106","37",".272","2093","1734","884","219","23055","8336","14719","166","60","10","6.5 %","15.7 %","0.41",".325",".424",".749",".153",".300","1.21","18.8 %","44.4 %","36.8 %","12.6 %","9.9 %","7.9 %","16.7 %",".322","-48.6","731","-41.6","43.0","195.1","-16.5","204.5","19.7","$94.7","5.0","95","-4.48","-112.54","108.06","-10.49","-1.00","1.02","1.59","117","-2.70","-1.71","60.8 %","91.0","15.6 %","82.9","2.8 %","86.6","8.1 %","75.9","9.8 %","81.5","2.1 %","84.7","0.7 %","69.0","3.3 %","0.2 %","-5.3","-15.8","3.1","-7.6","11.6","-13.9","-5.5","-0.04","-0.45","0.50","-0.42","0.53","-2.94","-3.46","26.0 %","68.6 %","48.0 %","59.4 %","88.2 %","80.7 %","51.8 %","58.0 %","9.2 %","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5","2.8","-3.2","20 - 43","-37.6","20.6","4.4","42.1 %","31.9 %","26.0 %","10.5 %","62.1 %","27.4 %","25.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brewers","28","2206","5433","6130","1400","899","301","20","180","730","695","502","48","1233","82","53","58","134","71","37",".258","1794","1583","836","178","23191","8546","14645","96","97","14","8.2 %","20.1 %","0.41",".327",".420",".747",".162",".300","1.13","19.8 %","42.6 %","37.6 %","11.2 %","11.4 %","5.4 %","14.4 %",".322","-54.1","715","-86.3","5.9","192.5","41.8","165.1","15.9","$76.5","3.9","89","-1.07","-111.37","110.30","-40.41","-3.97","1.02","1.25","235","-3.85","2.80","62.0 %","90.2","16.6 %","82.5","1.8 %","86.2","9.0 %","75.3","9.6 %","81.0","1.1 %","84.5","","","2.2 %","0.1 %","12.9","-39.9","0.8","-7.9","-11.5","-0.8","","0.09","-1.06","0.20","-0.39","-0.53","-0.35","","23.0 %","65.4 %","45.3 %","49.3 %","86.1 %","77.3 %","52.8 %","59.2 %","10.2 %","-1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7","-4.1","5.9","22 - 37","-87.8","12.7","-3.3","39.7 %","34.4 %","25.9 %","10.7 %","62.1 %","27.2 %","31.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Astros","29","2393","5521","6326","1407","931","275","27","174","735","708","585","54","1076","73","46","100","122","79","36",".255","1920","1676","826","209","24001","9163","14838","112","169","35","9.2 %","17.0 %","0.54",".332",".409",".741",".154",".286","1.15","18.7 %","43.4 %","37.9 %","12.5 %","10.4 %","5.8 %","20.7 %",".322","-60.0","734","-88.1","34.0","198.6","40.8","204.0","19.7","$94.5","4.2","90","-7.00","-115.04","108.04","-58.00","-5.52","1.02","1.44","286","-5.40","-1.46","61.6 %","90.7","15.2 %","82.4","3.9 %","87.4","8.7 %","75.6","9.8 %","81.5","0.8 %","84.2","","","2.4 %","0.2 %","-33.4","-23.0","-15.9","5.2","2.9","-2.1","","-0.23","-0.65","-1.74","0.26","0.13","-1.19","","21.9 %","67.3 %","45.4 %","56.3 %","88.1 %","80.7 %","51.9 %","58.2 %","8.7 %","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7","-2.2","5.3","23 - 43","-82.5","13.1","2.6","38.5 %","36.2 %","25.3 %","13.7 %","61.7 %","24.6 %","29.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cubs","28","2399","5587","6147","1496","1013","271","46","166","716","677","395","24","928","43","37","84","135","121","49",".268","2169","1553","882","156","22607","8055","14552","157","176","51","6.4 %","15.1 %","0.43",".319",".422",".741",".154",".294","1.40","19.2 %","47.1 %","33.7 %","10.0 %","10.7 %","7.2 %","29.0 %",".320","-66.7","705","-127.9","27.2","193.0","38.0","142.2","13.7","$65.8","5.0","84","-9.37","-110.13","100.76","-93.13","-8.96","0.97","1.19","270","-9.77","0.07","61.2 %","90.2","15.0 %","82.3","3.6 %","86.0","9.0 %","75.0","9.8 %","80.8","1.3 %","84.8","0.0 %","73.8","2.7 %","0.2 %","-8.1","-23.5","-6.7","-26.6","7.1","7.1","2.4","-0.06","-0.71","-0.85","-1.34","0.33","2.41","39.95","25.3 %","66.9 %","47.2 %","61.6 %","89.3 %","82.3 %","52.7 %","60.0 %","8.3 %","-1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3","0.6","2.4","22 - 40","-128.9","12.7","-4.0","37.6 %","35.7 %","26.6 %","12.2 %","63.1 %","24.7 %","24.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
