"Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)"
"Diamondbacks","29","2370","5550","6327","1419","910","291","27","191","696","670","606","51","1094","55","45","71","132","67","26",".256","2020","1529","896","164","24229","9281","14948","104","127","27","9.6 %","17.3 %","0.55",".332",".421",".754",".165",".285","1.32","20.2 %","45.4 %","34.4 %","10.7 %","12.5 %","5.1 %","21.3 %",".328","2.3","761","-72.6","-45.0","193.1","34.3","124.1","12.4","$58.5","3.9","91","-7.05","-115.28","108.23","-78.17","-7.60","1.01","1.28","310","-3.09","-3.88","63.4 %","89.9","14.6 %","82.2","2.3 %","86.0","7.5 %","75.7","11.2 %","80.9","1.0 %","84.9","","","5.3 %","0.1 %","30.1","-11.3","4.3","-7.5","-10.6","-1.1","","0.21","-0.34","0.81","-0.43","-0.41","-0.46","","20.0 %","65.8 %","43.9 %","53.8 %","87.0 %","79.7 %","52.1 %","57.4 %","8.8 %","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.7","0.3","3.8","22 - 39","-71.2","12.9","-2.8","44.1 %","31.3 %","24.6 %","15.0 %","57.4 %","27.6 %","29.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Devil Rays","28","2245","5552","6120","1519","1033","289","40","157","750","717","412","25","990","69","51","34","133","151","49",".274","2028","1598","922","165","22091","7826","14265","123","97","28","6.7 %","16.2 %","0.42",".329",".425",".754",".151",".306","1.27","20.3 %","44.6 %","35.1 %","10.3 %","9.8 %","6.1 %","28.9 %",".327","6.8","741","4.6","-0.8","186.8","-15.6","205.2","20.6","$96.7","5.4","101","1.19","-107.26","108.45","9.41","1.09","0.98","1.48","117","1.30","-0.09","60.1 %","90.0","15.5 %","82.1","2.6 %","86.7","7.9 %","74.8","10.1 %","80.7","1.8 %","83.5","2.0 %","67.7","4.8 %","0.3 %","8.5","5.2","-1.1","-4.4","9.9","-7.4","-1.3","0.07","0.16","-0.21","-0.26","0.47","-1.94","-0.32","23.1 %","69.9 %","48.3 %","52.6 %","88.3 %","80.4 %","53.8 %","60.5 %","9.4 %","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.4","7.5","5.9","21 - 36","15.0","19.8","-3.1","42.3 %","31.0 %","26.7 %","13.4 %","59.9 %","26.6 %","25.5 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brewers","28","2226","5448","6156","1413","892","327","19","175","726","689","531","55","1162","73","38","66","137","79","34",".259","1830","1499","955","147","23502","8759","14743","105","106","15","8.6 %","18.9 %","0.46",".331",".423",".754",".163",".298","1.22","22.3 %","42.7 %","35.0 %","9.8 %","11.7 %","5.7 %","14.2 %",".327","2.3","740","-39.2","2.2","187.9","35.1","193.3","19.4","$91.1","4.0","95","-1.58","-113.06","111.48","-7.65","-0.68","1.04","1.34","255","-0.39","-1.14","62.4 %","90.1","15.8 %","82.8","1.9 %","86.2","9.0 %","75.4","9.8 %","81.0","1.1 %","84.0","","","8.8 %","0.2 %","29.0","-38.7","-3.5","-14.7","-5.3","-6.4","","0.22","-1.14","-0.84","-0.77","-0.25","-2.70","","23.3 %","67.7 %","45.9 %","52.6 %","85.8 %","77.6 %","51.0 %","58.6 %","10.2 %","-5.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3","-0.5","1.0","21 - 35","-44.4","12.6","-5.7","40.1 %","32.1 %","27.8 %","15.7 %","56.4 %","27.9 %","30.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marlins","29","2296","5502","6214","1499","1033","306","32","128","717","678","512","61","918","67","50","82","144","96","38",".272","2009","1494","1023","208","23414","8601","14813","136","189","53","8.2 %","14.8 %","0.56",".339",".409",".748",".137",".304","1.34","22.6 %","44.4 %","33.0 %","13.9 %","8.6 %","6.8 %","28.0 %",".326","-3.6","742","-15.9","-36.7","189.7","39.2","181.9","18.2","$85.7","4.5","98","-0.50","-104.90","104.40","10.94","1.09","0.97","1.08","237","1.59","-2.10","63.9 %","90.1","15.0 %","82.6","1.4 %","86.5","9.0 %","75.4","9.6 %","80.8","1.2 %","84.2","","","3.5 %","0.3 %","-14.5","-6.4","-3.1","-2.1","9.2","-0.3","","-0.10","-0.19","-0.95","-0.10","0.43","-0.11","","20.3 %","63.7 %","44.0 %","57.5 %","88.6 %","82.1 %","54.5 %","59.0 %","7.8 %","-7.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","1.0","-4.2","20 - 40","-23.0","12.7","-3.9","41.2 %","30.2 %","28.5 %","19.0 %","53.3 %","27.7 %","25.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rockies","27","2302","5544","6240","1478","1014","280","34","150","741","704","509","36","1103","64","34","88","125","65","32",".267","1955","1473","985","157","23281","8549","14732","122","150","20","8.2 %","17.7 %","0.46",".333",".411",".744",".144",".307","1.33","22.3 %","44.3 %","33.4 %","10.7 %","10.2 %","6.2 %","13.3 %",".325","-7.6","741","-120.0","-6.0","190.5","36.5","103.0","10.3","$48.6","4.1","85","-7.97","-112.54","104.56","-51.24","-5.65","0.99","1.26","272","-3.60","-4.49","65.6 %","89.8","13.9 %","82.0","1.1 %","86.3","7.4 %","75.5","11.4 %","80.5","0.6 %","84.4","","","5.7 %","0.1 %","21.9","-25.7","-0.3","10.1","1.6","-3.6","","0.15","-0.85","-0.14","0.62","0.06","-2.60","","20.8 %","68.8 %","46.5 %","54.1 %","86.9 %","80.1 %","53.6 %","59.5 %","9.2 %","-10.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5","-2.6","-9.1","20 - 34","-130.7","12.8","1.0","40.7 %","31.1 %","28.2 %","15.2 %","59.1 %","25.7 %","28.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"White Sox","29","2208","5529","6146","1450","974","253","23","200","741","713","435","27","1002","79","49","53","122","137","67",".262","1977","1596","925","223","23172","8282","14890","111","131","43","7.1 %","16.3 %","0.43",".322",".425",".747",".163",".286","1.24","20.6 %","44.0 %","35.5 %","14.0 %","12.5 %","5.6 %","32.8 %",".324","-7.9","729","-40.2","30.1","187.6","-16.2","179.2","18.0","$84.5","4.5","95","0.07","-111.79","111.86","-40.92","-4.20","1.01","1.64","100","-3.75","3.83","60.8 %","90.1","15.9 %","82.5","1.7 %","86.2","8.3 %","75.0","11.5 %","80.5","1.2 %","82.4","0.7 %","68.1","4.7 %","0.2 %","62.1","-25.8","-7.7","-4.9","-16.3","-4.5","4.4","0.46","-0.74","-2.02","-0.27","-0.65","-1.71","3.06","23.7 %","69.4 %","48.0 %","55.7 %","87.9 %","80.5 %","53.2 %","60.6 %","9.3 %","-1.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","-2.8","0.5","21 - 37","-42.1","19.9","0.4","43.4 %","27.5 %","29.1 %","18.4 %","55.1 %","26.6 %","26.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tigers","28","2211","5602","6136","1521","1025","283","45","168","723","678","384","24","1038","53","52","44","138","66","28",".272","2026","1617","914","169","22535","7911","14624","139","102","23","6.3 %","16.9 %","0.37",".321",".428",".750",".157",".304","1.25","20.1 %","44.5 %","35.5 %","10.5 %","10.4 %","6.9 %","22.5 %",".324","-9.0","727","-10.6","21.5","187.3","-15.6","208.0","20.9","$98.0","4.5","99","-6.29","-110.20","103.91","-24.66","-2.27","0.99","1.51","74","-2.99","-3.34","60.6 %","90.2","15.8 %","82.6","2.4 %","85.8","8.0 %","75.0","10.6 %","80.5","1.7 %","83.3","0.9 %","68.1","10.9 %","0.1 %","-8.1","-21.6","-0.9","2.8","12.6","4.6","1.8","-0.07","-0.68","-0.18","0.18","0.59","1.34","1.08","28.0 %","68.8 %","48.3 %","59.6 %","87.8 %","79.6 %","49.8 %","61.5 %","9.8 %","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","-0.6","7.2","22 - 36","-5.1","19.9","-1.1","42.1 %","29.2 %","28.8 %","14.8 %","57.0 %","28.3 %","25.9 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blue Jays","28","2281","5581","6233","1480","998","307","39","136","775","735","486","18","955","89","56","21","126","72","35",".265","2091","1597","978","197","23220","8609","14611","117","37","9","7.8 %","15.3 %","0.51",".331",".407",".738",".142",".296","1.31","21.0 %","44.8 %","34.2 %","12.3 %","8.5 %","5.6 %","24.3 %",".323","-13.7","734","-45.5","30.8","190.2","-17.2","190.8","19.1","$89.9","4.6","94","-6.41","-117.12","110.71","0.09","-0.17","1.04","1.47","144","-5.71","-0.43","61.1 %","90.1","15.3 %","82.5","1.9 %","86.4","8.7 %","75.4","10.7 %","80.5","1.9 %","83.7","0.4 %","67.6","6.9 %","0.1 %","2.9","-21.8","-1.8","-12.1","18.2","0.0","-3.3","0.02","-0.66","-0.44","-0.64","0.79","0.00","-3.50","21.1 %","67.3 %","45.3 %","56.1 %","89.7 %","82.3 %","52.3 %","58.7 %","8.0 %","12.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","-2.5","9.9","22 - 39","-33.3","20.2","4.9","42.3 %","30.3 %","27.5 %","13.6 %","60.2 %","26.2 %","25.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Athletics","28","2164","5627","6275","1476","991","310","20","155","772","739","537","22","819","52","40","19","148","31","22",".262","2063","1754","1007","196","24198","9094","15104","126","42","14","8.6 %","13.1 %","0.66",".330",".407",".737",".145",".281","1.18","20.9 %","42.8 %","36.4 %","11.2 %","8.8 %","6.1 %","33.3 %",".323","-14.3","738","-8.1","30.0","191.5","-16.3","229.5","23.0","$108.2","3.3","99","0.80","-110.98","111.77","38.15","3.69","1.02","1.07","82","1.74","-0.96","61.7 %","90.0","14.1 %","82.1","2.0 %","86.7","7.9 %","76.0","11.9 %","80.6","1.3 %","82.5","1.1 %","66.9","7.6 %","0.1 %","-4.8","-14.2","-1.5","0.0","4.3","-6.0","-3.1","-0.03","-0.45","-0.33","0.00","0.16","-2.04","-1.20","19.7 %","62.8 %","42.2 %","64.7 %","91.0 %","85.1 %","52.2 %","59.7 %","6.3 %","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7","-5.3","17.7","21 - 36","3.9","20.4","-0.4","42.8 %","30.5 %","26.8 %","14.5 %","56.8 %","28.7 %","24.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mets","30","2213","5505","6146","1421","935","279","32","175","722","683","486","49","1075","48","38","69","104","153","40",".258","1967","1535","902","156","23074","8384","14690","134","133","26","7.9 %","17.5 %","0.45",".322",".416",".738",".158",".290","1.28","20.5 %","44.7 %","34.9 %","10.2 %","11.4 %","6.8 %","19.5 %",".320","-35.7","701","-53.8","-23.4","187.6","36.6","180.5","18.1","$85.1","5.1","93","-0.03","-106.21","106.18","16.34","1.57","0.99","1.26","220","2.67","-2.70","62.5 %","89.8","13.5 %","82.4","2.7 %","86.2","8.4 %","75.4","11.2 %","81.0","1.7 %","83.8","0.0 %","","1.1 %","0.3 %","24.7","-5.2","1.4","-5.8","-23.3","-3.8","0.0","0.17","-0.17","0.23","-0.30","-0.92","-1.02","2.25","18.7 %","67.4 %","46.0 %","48.4 %","87.9 %","80.8 %","56.0 %","59.2 %","8.7 %","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","11.8","6.1","22 - 40","-32.8","12.6","3.1","42.6 %","29.5 %","27.9 %","19.3 %","55.2 %","25.5 %","28.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Angels","29","2234","5624","6186","1520","1065","278","30","147","761","726","447","51","848","29","39","43","126","161","57",".270","2040","1740","980","197","22621","8258","14363","109","97","22","7.2 %","13.7 %","0.53",".325",".409",".734",".139",".294","1.17","20.6 %","42.9 %","36.6 %","11.3 %","8.4 %","5.3 %","22.7 %",".319","-37.0","705","-34.1","33.0","188.8","-16.0","195.0","19.6","$91.9","5.1","96","2.75","-108.64","111.39","22.40","2.24","1.01","1.73","90","-1.18","3.92","58.8 %","89.8","14.5 %","82.3","3.5 %","85.6","8.7 %","74.7","11.6 %","80.2","1.9 %","83.8","1.1 %","67.2","4.7 %","0.4 %","-1.3","-15.8","-3.8","-11.0","-10.1","-2.7","2.0","-0.01","-0.51","-0.51","-0.59","-0.41","-0.67","0.85","23.2 %","68.1 %","46.9 %","61.8 %","89.6 %","83.1 %","52.8 %","59.7 %","7.8 %","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","6.2","-1.8","22 - 40","-30.8","20.1","-1.1","43.1 %","29.5 %","27.5 %","16.8 %","57.4 %","25.8 %","23.3 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Padres","30","2380","5502","6271","1416","978","269","39","130","684","655","600","41","977","49","48","72","122","99","44",".257","1899","1615","996","191","23678","9195","14483","101","132","34","9.6 %","15.6 %","0.61",".333",".391",".724",".134",".289","1.18","22.1 %","42.1 %","35.8 %","11.8 %","8.0 %","5.3 %","25.8 %",".318","-44.9","707","-19.5","-16.4","191.4","34.1","202.1","20.3","$95.3","4.6","98","0.21","-109.99","110.20","0.95","0.05","1.04","1.33","274","-0.38","0.57","64.1 %","90.2","13.9 %","82.6","1.9 %","86.0","8.7 %","75.6","10.4 %","81.0","0.9 %","83.6","","","6.0 %","0.1 %","-11.9","-11.3","0.4","-13.6","4.7","-4.2","","-0.08","-0.36","0.09","-0.70","0.20","-2.11","","18.4 %","65.8 %","43.0 %","54.8 %","89.2 %","82.1 %","51.9 %","57.4 %","7.6 %","-0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7","-0.9","-3.4","23 - 39","-19.8","12.8","4.0","43.0 %","30.8 %","26.2 %","17.8 %","54.7 %","27.5 %","27.2 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Astros","30","2324","5462","6139","1400","926","281","32","161","693","654","481","43","1037","72","42","82","116","115","44",".256","1905","1622","851","204","22631","8228","14403","154","170","47","7.8 %","16.9 %","0.46",".322",".408",".730",".152",".288","1.17","19.4 %","43.5 %","37.0 %","12.6 %","9.9 %","8.1 %","27.6 %",".318","-45.1","691","-77.7","23.5","187.4","35.0","180.6","18.1","$85.1","4.7","90","-6.86","-110.88","104.03","-31.72","-3.29","1.01","1.44","250","-3.84","-2.98","63.5 %","90.3","15.0 %","82.8","2.3 %","85.8","8.1 %","76.3","10.4 %","81.2","0.7 %","83.4","","","2.6 %","0.3 %","-22.8","-18.4","-4.5","5.3","-3.0","1.6","","-0.16","-0.56","-0.88","0.30","-0.13","1.03","","19.5 %","69.3 %","47.0 %","49.5 %","87.8 %","80.7 %","55.3 %","60.2 %","9.0 %","-0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5","2.5","-3.9","23 - 44","-77.8","12.6","1.3","43.5 %","30.6 %","26.0 %","17.6 %","57.7 %","24.7 %","27.4 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dodgers","28","2351","5433","6134","1374","920","284","21","149","685","653","541","30","1094","67","33","57","139","58","35",".253","1894","1515","918","179","23527","8905","14622","107","99","20","8.8 %","17.8 %","0.49",".326",".395",".721",".142",".290","1.25","21.2 %","43.8 %","35.0 %","11.8 %","9.8 %","5.6 %","20.2 %",".317","-49.5","686","-71.9","-5.2","187.2","34.2","135.4","13.6","$63.8","3.6","91","-4.01","-116.01","112.00","-38.47","-3.96","1.08","1.47","298","-5.01","1.29","62.6 %","89.5","13.5 %","82.0","1.6 %","85.9","8.9 %","75.4","12.2 %","80.7","1.1 %","84.0","","","3.0 %","0.1 %","-18.1","-28.3","-6.5","-2.6","-1.4","0.6","","-0.13","-0.92","-1.76","-0.13","-0.05","0.26","","18.7 %","66.7 %","44.5 %","46.1 %","87.8 %","79.6 %","53.7 %","57.1 %","9.0 %","-21.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0","-5.2","-14.0","21 - 37","-93.4","12.5","-2.2","43.5 %","29.4 %","27.1 %","16.0 %","56.5 %","27.6 %","29.1 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pirates","27","2289","5573","6221","1445","976","292","38","139","680","656","471","38","1092","72","49","56","130","73","30",".259","2041","1508","926","140","22566","8082","14484","144","111","23","7.6 %","17.6 %","0.43",".322",".400",".723",".141",".297","1.35","20.7 %","45.6 %","33.7 %","9.3 %","9.2 %","7.1 %","20.7 %",".315","-58.7","687","-86.3","-11.8","189.9","34.5","134.1","13.4","$63.2","4.4","89","-8.72","-112.84","104.12","-47.78","-5.09","1.01","1.24","268","-2.66","-5.95","61.0 %","90.1","16.0 %","82.9","2.0 %","85.6","8.5 %","75.3","11.0 %","81.1","1.1 %","84.4","0.5 %","68.5","11.9 %","0.2 %","-6.3","-32.7","3.5","4.2","-11.6","-5.0","-1.7","-0.05","-1.03","0.90","0.25","-0.53","-2.32","-1.78","26.6 %","69.6 %","48.1 %","59.0 %","86.2 %","78.6 %","49.9 %","59.9 %","10.2 %","-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8","-0.1","-4.2","21 - 40","-91.3","12.7","-0.7","42.8 %","31.2 %","26.0 %","14.7 %","60.0 %","25.3 %","27.4 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Royals","27","2259","5503","6086","1445","996","289","34","126","701","653","424","23","1008","63","50","46","139","53","33",".263","2013","1595","897","175","22430","7960","14470","124","84","13","7.0 %","16.6 %","0.42",".320",".396",".716",".134",".298","1.26","19.9 %","44.7 %","35.4 %","11.0 %","7.9 %","6.2 %","15.5 %",".313","-64.9","665","-97.8","-71.6","185.8","-15.7","26.7","2.7","$12.6","4.0","87","-9.54","-110.45","100.91","-72.91","-7.02","1.00","1.40","130","-8.49","-1.05","62.5 %","90.8","16.1 %","83.1","2.0 %","85.6","7.4 %","75.7","9.7 %","81.1","1.9 %","84.7","0.4 %","67.6","10.0 %","0.1 %","-23.2","-18.4","0.4","-26.3","-6.3","-3.1","-0.1","-0.18","-0.57","0.10","-1.76","-0.32","-0.83","-0.18","24.7 %","67.8 %","46.9 %","60.6 %","87.8 %","80.9 %","51.5 %","61.0 %","8.9 %","6.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-87.3","-5.3","11.3","21 - 37","-91.5","19.7","0.3","40.4 %","30.6 %","29.1 %","13.9 %","60.3 %","25.8 %","25.6 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Giants","30","2360","5462","6077","1427","974","299","26","128","649","617","431","26","901","49","44","91","147","71","35",".261","2011","1596","939","183","21626","7774","13852","114","148","30","7.1 %","14.8 %","0.48",".319",".396",".714",".135",".290","1.26","20.7 %","44.2 %","35.1 %","11.5 %","8.0 %","5.7 %","20.3 %",".312","-72.3","656","-107.7","18.7","185.5","34.3","129.4","13.0","$61.0","4.1","86","-4.80","-116.47","111.66","-85.72","-8.92","1.08","1.40","238","-7.30","2.84","59.9 %","90.0","15.5 %","82.1","1.9 %","86.3","9.4 %","75.3","11.8 %","80.9","1.5 %","84.9","","","4.2 %","0.1 %","-47.3","-25.5","-2.0","-10.4","3.0","-4.3","","-0.38","-0.79","-0.49","-0.54","0.12","-1.38","","22.4 %","69.5 %","47.7 %","54.2 %","89.8 %","82.1 %","53.7 %","60.9 %","8.5 %","-13.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","-2.5","-3.9","20 - 42","-121.6","12.4","-7.5","43.3 %","32.3 %","24.4 %","15.0 %","58.2 %","26.8 %","24.0 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
